id	DB	Resolution	phylum	class	order	family	genus	species	DB	Resolution	phylum	class	order	family	genus	species	DB	Resolution	phylum	class	order	family	genus	species	DB	Resolution	phylum	class	order	family	genus	species
MBPK_002094426	COInr	6	Porifera_6040	Demospongiae_6042	Biemnida_1779153		Rhabderemia_1114252	Rhabderemia_sorokinae_1114253	COInr-WO_Insecta	6	Porifera_6040	Demospongiae_6042	Biemnida_1779153		Rhabderemia_1114252	Rhabderemia_sorokinae_1114253	COInr_Med	6	Porifera_6040	Demospongiae_6042	Biemnida_1779153		Rhabderemia_1114252	Rhabderemia_sorokinae_1114253	COInr_Med_plus	6	Porifera_6040	Demospongiae_6042	Biemnida_1779153		Rhabderemia_1114252	Rhabderemia_sorokinae_1114253
MBPK_002094492	COInr	0							COInr-WO_Insecta	0							COInr_Med	5	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Musculus_112137		COInr_Med_plus	5	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Musculus_112137	
MBPK_002094497	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002094527	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Halymeniales_50289				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Halymeniales_50289				COInr_Med	4	Rhodophyta_2763	Florideophyceae_2806	Halymeniales_50289	Halymeniaceae_31453			COInr_Med_plus	4	Rhodophyta_2763	Florideophyceae_2806	Halymeniales_50289	Halymeniaceae_31453		
MBPK_002094846	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002094874	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002095024	COInr	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Rhodomelaceae_2803	Lophocladia_94298	Lophocladia_trichoclados_94299	COInr-WO_Insecta	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Rhodomelaceae_2803	Lophocladia_94298	Lophocladia_trichoclados_94299	COInr_Med	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Rhodomelaceae_2803	Lophocladia_94298	Lophocladia_trichoclados_94299	COInr_Med_plus	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Rhodomelaceae_2803	Lophocladia_94298	Lophocladia_trichoclados_94299
MBPK_002098614	COInr	5	Porifera_6040	Homoscleromorpha_80999	Homosclerophorida_81000	Oscarellidae_2599947	Oscarella_121493		COInr-WO_Insecta	5	Porifera_6040	Homoscleromorpha_80999	Homosclerophorida_81000	Oscarellidae_2599947	Oscarella_121493		COInr_Med	5	Porifera_6040	Homoscleromorpha_80999	Homosclerophorida_81000	Oscarellidae_2599947	Oscarella_121493		COInr_Med_plus	5	Porifera_6040	Homoscleromorpha_80999	Homosclerophorida_81000	Oscarellidae_2599947	Oscarella_121493	
MBPK_002098859	COInr	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr-WO_Insecta	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med_plus	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583	
MBPK_002099362	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456	
MBPK_002099727	COInr	6	Oomycota_4762		Olpidiopsidales_416805	Olpidiopsidaceae_416806	Olpidiopsis_416807	Olpidiopsis_feldmanni_1638924	COInr-WO_Insecta	6	Oomycota_4762		Olpidiopsidales_416805	Olpidiopsidaceae_416806	Olpidiopsis_416807	Olpidiopsis_feldmanni_1638924	COInr_Med	0							COInr_Med_plus	0						
MBPK_002099922	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002100292	COInr	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785		COInr-WO_Insecta	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785		COInr_Med	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785	
MBPK_002100415	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002100437	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002100713	COInr	0							COInr-WO_Insecta	0							COInr_Med	5	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Musculus_112137		COInr_Med_plus	5	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Musculus_112137	
MBPK_002100715	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002100778	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002102322	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002102727	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002103181	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456	
MBPK_002103371	COInr	4	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455			COInr-WO_Insecta	4	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455			COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Sonderopelta_257587		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Sonderopelta_257587	
MBPK_002104667	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002104946	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002105154	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002106855	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002107081	COInr	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr-WO_Insecta	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr_Med	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr_Med_plus	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812	
MBPK_002107228	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002107541	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002107791	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002108289	COInr	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr-WO_Insecta	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr_Med	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr_Med_plus	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812	
MBPK_002108412	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002109126	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002109153	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002110370	COInr	2	Mollusca_6447	Gastropoda_6448					COInr-WO_Insecta	2	Mollusca_6447	Gastropoda_6448					COInr_Med	0							COInr_Med_plus	0						
MBPK_002111469	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002111904	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002112009	COInr	5	Echinodermata_7586	Asteroidea_7588	Valvatida_41166	Asterinidae_7592	Asterina_7593		COInr-WO_Insecta	5	Echinodermata_7586	Asteroidea_7588	Valvatida_41166	Asterinidae_7592	Asterina_7593		COInr_Med	5	Echinodermata_7586	Asteroidea_7588	Valvatida_41166	Asterinidae_7592	Asterina_7593		COInr_Med_plus	5	Echinodermata_7586	Asteroidea_7588	Valvatida_41166	Asterinidae_7592	Asterina_7593	
MBPK_002114038	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002116564	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002117205	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	6	Arthropoda_6656	Pycnogonida_57294	Pantopoda_373319	Ammotheidae_61893	Achelia_61894	Achelia_langi_-35166
MBPK_002117343	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002117379	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002117824	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002117959	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002118158	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002118832	COInr	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr_Med	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956		
MBPK_002119809	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456	
MBPK_002119920	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002120589	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002123189	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002124534	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002125288	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002125308	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002126036	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002126288	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002127240	COInr	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr-WO_Insecta	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr_Med	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526	
MBPK_002128996	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002129313	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002130016	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002131662	COInr	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Clytiidae_2750048	Clytia_13436		COInr-WO_Insecta	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Clytiidae_2750048	Clytia_13436		COInr_Med	0							COInr_Med_plus	0						
MBPK_002132632	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002132845	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002134937	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002135196	COInr	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr-WO_Insecta	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr_Med	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr_Med_plus	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677			
MBPK_002135334	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002136027	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002136103	COInr	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr-WO_Insecta	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med_plus	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583	
MBPK_002136230	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002136325	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002136749	COInr	2	Porifera_6040	Demospongiae_6042					COInr-WO_Insecta	2	Porifera_6040	Demospongiae_6042					COInr_Med	2	Porifera_6040	Demospongiae_6042					COInr_Med_plus	2	Porifera_6040	Demospongiae_6042				
MBPK_002137372	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002141151	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002145997	COInr	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr_Med	4	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Thorectidae_121495			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Thorectidae_121495		
MBPK_002147833	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002147963	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002148782	COInr	2	Arthropoda_6656	Arachnida_6854					COInr-WO_Insecta	2	Arthropoda_6656	Arachnida_6854					COInr_Med	0							COInr_Med_plus	0						
MBPK_002148809	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002148962	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002150080	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002153086	COInr	4	Discosea_555280	Flabellinia_1485085	Dactylopodida_555392	Paramoebidae_200887			COInr-WO_Insecta	4	Discosea_555280	Flabellinia_1485085	Dactylopodida_555392	Paramoebidae_200887			COInr_Med	0							COInr_Med_plus	0						
MBPK_002153660	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002153797	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002154513	COInr	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785		COInr-WO_Insecta	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785		COInr_Med	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785	
MBPK_002157055	COInr	0							COInr-WO_Insecta	0							COInr_Med	5	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Musculus_112137		COInr_Med_plus	5	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Musculus_112137	
MBPK_002157159	COInr	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr_Med	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956		
MBPK_002158232	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002158869	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002158905	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002158911	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002159280	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002160422	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002161677	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002163698	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002164670	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002164791	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002164883	COInr	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Coelosphaeridae_283421			COInr-WO_Insecta	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Coelosphaeridae_283421			COInr_Med	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Coelosphaeridae_283421			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Coelosphaeridae_283421		
MBPK_002165854	COInr	4	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Campanulariidae_27800			COInr-WO_Insecta	4	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Campanulariidae_27800			COInr_Med	4	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Campanulariidae_27800			COInr_Med_plus	4	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Campanulariidae_27800		
MBPK_002168085	COInr	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr_Med	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956		
MBPK_002168474	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002170223	COInr	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785		COInr-WO_Insecta	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785		COInr_Med	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785	
MBPK_002170880	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002171068	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002171114	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002171210	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002174847	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002175027	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002175489	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002175606	COInr	5	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395	Lithophyllaceae_2705745	Lithophyllum_48954		COInr-WO_Insecta	5	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395	Lithophyllaceae_2705745	Lithophyllum_48954		COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395	Lithophyllaceae_2705745	Lithophyllum_48954		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395	Lithophyllaceae_2705745	Lithophyllum_48954	
MBPK_002175770	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002176454	COInr	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Halopterididae_308575	Antennella_308580		COInr-WO_Insecta	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Halopterididae_308575	Antennella_308580		COInr_Med	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Halopterididae_308575	Antennella_308580		COInr_Med_plus	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Halopterididae_308575	Antennella_308580	
MBPK_002177570	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002178232	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002178488	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002178650	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002179516	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002179850	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002180377	COInr	6	Chordata_7711	Ascidiacea_7713	Aplousobranchia_32436	Polycitoridae_260822	Cystodytes_260823	Cystodytes_dellechiajei_260824	COInr-WO_Insecta	6	Chordata_7711	Ascidiacea_7713	Aplousobranchia_32436	Polycitoridae_260822	Cystodytes_260823	Cystodytes_dellechiajei_260824	COInr_Med	6	Chordata_7711	Ascidiacea_7713	Aplousobranchia_32436	Polycitoridae_260822	Cystodytes_260823	Cystodytes_dellechiajei_260824	COInr_Med_plus	6	Chordata_7711	Ascidiacea_7713	Aplousobranchia_32436	Polycitoridae_260822	Cystodytes_260823	Cystodytes_dellechiajei_260824
MBPK_002180890	COInr	5		Dinophyceae_2864	Gonyaulacales_40984	Amphidomataceae_1123714	Azadinium_632149		COInr-WO_Insecta	5		Dinophyceae_2864	Gonyaulacales_40984	Amphidomataceae_1123714	Azadinium_632149		COInr_Med	5		Dinophyceae_2864	Gonyaulacales_40984	Amphidomataceae_1123714	Azadinium_632149		COInr_Med_plus	5		Dinophyceae_2864	Gonyaulacales_40984	Amphidomataceae_1123714	Azadinium_632149	
